"","year","First_Name","Last_Name","forum","race"
"13050",2019,"Xi","Shen","HkljioCcFQ","asian"
"13051",2019,"Ivor","W. Tsang","HkljioCcFQ","asian"
"13052",2019,"Dit-Yan","Yeung","HkljioCcFQ","asian"
"13053",2019,"Fahad","Alhasoun","HJMsiiRctX","asian"
"13054",2019,"Mayank","Bansal","SkGtjjR5t7","asian"
"13055",2019,"Alex","Krizhevsky","SkGtjjR5t7","white"
"13056",2019,"Abhijit","Ogale","SkGtjjR5t7","asian"
"13057",2019,"Jikai","Hou","S1fDssA5Y7","asian"
"13058",2019,"Kaixuan","Huang","S1fDssA5Y7","asian"
"13059",2019,"Zhihua","Zhang","S1fDssA5Y7","asian"
"13060",2019,"Siavash","Golkar","B1l8iiA9tQ","asian"
"13061",2019,"Kyle","Cranmer","B1l8iiA9tQ","white"
"13062",2019,"Ying","Liu","rkxfjjA5Km","asian"
"13063",2019,"Cheng","Zheng","rkxfjjA5Km","asian"
"13064",2019,"Minshuo","Chen","Skf-oo0qt7","asian"
"13065",2019,"Xingguo","Li","Skf-oo0qt7","asian"
"13066",2019,"Tuo","Zhao","Skf-oo0qt7","asian"
"13067",2019,"Yu","Gai","H1zxjsCqKQ","asian"
"13068",2019,"Zheng","Zhang","H1zxjsCqKQ","asian"
"13069",2019,"Kyunghyun","Cho","H1zxjsCqKQ","asian"
"13070",2019,"Nicholas","Roberts","B1ggosR9Ym","white"
"13071",2019,"Poornav","S. Purushothama","B1ggosR9Ym","asian"
"13072",2019,"Vishal","T. Vasudevan","B1ggosR9Ym","asian"
"13073",2019,"Siddarth","Ravichandran","B1ggosR9Ym","asian"
"13074",2019,"Chen","Zhang","B1ggosR9Ym","asian"
"13075",2019,"William","H. Gerwick","B1ggosR9Ym","white"
"13076",2019,"Garrison","W. Cottrell","B1ggosR9Ym","white"
"13077",2019,"Saeid","Asgari Taghanaki","Hklgis0cF7","asian"
"13078",2019,"Shekoofeh","Azizi","Hklgis0cF7","asian"
"13079",2019,"Ghassan","Hamarneh","Hklgis0cF7","asian"
"13080",2019,"Jorn","W.T. Peters","B1fysiAqK7","hispanic"
"13081",2019,"Tim","Genewein","B1fysiAqK7","white"
"13082",2019,"Max","Welling","B1fysiAqK7","white"
"13083",2019,"Yan","Zhang","HJMCcjAcYX","asian"
"13084",2019,"Jonathon","Hare","HJMCcjAcYX","white"
"13085",2019,"Adam","Prügel-Bennett","HJMCcjAcYX","white"
"13086",2019,"Amit","Deshpande","Ske25sC9FQ","asian"
"13087",2019,"Sandesh","Kamath","Ske25sC9FQ","asian"
"13089",2019,"Oliver","Goldstein","Bkxdqj0cFQ","white"
"13090",2019,"Botty","Dimanov","SyeBqsRctm","white"
"13092",2019,"Mateja","Jamnik","SyeBqsRctm","asian"
"13094",2019,"Tin","Lay Nwe","rJeEqiC5KQ","asian"
"13095",2019,"Shudong","Xie","rJeEqiC5KQ","asian"
"13096",2019,"Balaji","Nataraj","rJeEqiC5KQ","asian"
"13097",2019,"Yiqun","Li","rJeEqiC5KQ","asian"
"13098",2019,"Joo-Hwee","Lim","rJeEqiC5KQ","asian"
"13099",2019,"Peize","Zhao","ryzfcoR5YQ","asian"
"13100",2019,"Danfeng","Cai","ryzfcoR5YQ","asian"
"13101",2019,"Shaokun","Zhang","ryzfcoR5YQ","asian"
"13102",2019,"Feng","Chen","ryzfcoR5YQ","asian"
"13103",2019,"Zhemin","Zhang","ryzfcoR5YQ","asian"
"13104",2019,"Cheng","Wang","ryzfcoR5YQ","asian"
"13105",2019,"Jonathan","Li","ryzfcoR5YQ","asian"
"13106",2019,"Davide","Nunes","BJlMcjC5K7","hispanic"
"13108",2019,"Luis","Antunes","BJlMcjC5K7","hispanic"
"13110",2019,"Nilesh","Kulkarni","rygk9oA9Ym","asian"
"13111",2019,"Ishan","Misra","rygk9oA9Ym","asian"
"13112",2019,"Shubham","Tulsiani","rygk9oA9Ym","asian"
"13113",2019,"Abhinav","Gupta","rygk9oA9Ym","asian"
"13114",2019,"Bai","Li","SyxaYsAqY7","asian"
"13115",2019,"Changyou","Chen","SyxaYsAqY7","asian"
"13116",2019,"Wenlin","Wang","SyxaYsAqY7","asian"
"13117",2019,"Lawrence","Carin","SyxaYsAqY7","white"
"13118",2019,"Andrey","Sakryukin","Syl6tjAqKX","asian"
"13120",2019,"Yongkang","Wong","Syl6tjAqKX","asian"
"13122",2019,"Mohan","S. Kankanhalli","Syl6tjAqKX","asian"
"13124",2019,"Puyudi","Yang","ByghKiC5YX","asian"
"13125",2019,"Jianbo","Chen","ByghKiC5YX","asian"
"13126",2019,"Cho-Jui","Hsieh","ByghKiC5YX","asian"
"13127",2019,"Jane-Ling","Wang","ByghKiC5YX","asian"
"13128",2019,"Michael","I. Jordan","ByghKiC5YX","asian"
"13129",2019,"Zehao","Dou","B1EjKsRqtQ","asian"
"13130",2019,"Zhihua","Zhang","B1EjKsRqtQ","asian"
"13131",2019,"Rajesh","Devaraddi","ryGiYoAqt7","asian"
"13132",2019,"G.","Srinivasaraghavan","ryGiYoAqt7","asian"
"13133",2019,"Sangchul","Hahn","B1M9FjC5FQ","asian"
"13134",2019,"Heeyoul","Choi","B1M9FjC5FQ","asian"
"13135",2019,"Konrad","Groh","B1lKtjA9FQ","white"
"13136",2019,"Jun","Qi","B1fPYj0qt7","asian"
"13137",2019,"Chin-Hui","Lee","B1fPYj0qt7","asian"
"13138",2019,"Javier","Tejedor","B1fPYj0qt7","hispanic"
"13139",2019,"Mohammad","K. Ebrahimpour","rkzUYjCcFm","asian"
"13140",2019,"David","C. Noelle","rkzUYjCcFm","white"
"13141",2019,"Adityanarayanan","Radhakrishnan","ByGUFsAqYm","asian"
"13142",2019,"Caroline","Uhler","ByGUFsAqYm","white"
"13143",2019,"Mikhail","Belkin","ByGUFsAqYm","black"
"13144",2019,"Chunrui","Han","BygrtoC9Km","asian"
"13145",2019,"Shiguang","Shan","BygrtoC9Km","asian"
"13146",2019,"Meina","Kan","BygrtoC9Km","asian"
"13147",2019,"Shuzhe","Wu","BygrtoC9Km","asian"
"13148",2019,"Xilin","Chen","BygrtoC9Km","asian"
"13149",2019,"James","O' Neill","SyeQFiCcF7","white"
"13150",2019,"Goncalo","Mordido","BklMYjC9FQ","hispanic"
"13152",2019,"Haojin","Yang","BklMYjC9FQ","asian"
"13154",2019,"Christoph","Meinel","BklMYjC9FQ","white"
"13156",2019,"Artur","Souza","BkfxKj09Km","asian"
"13157",2019,"Leonardo","B. Oliveira","BkfxKj09Km","hispanic"
"13158",2019,"Sabine","Hollatz","BkfxKj09Km","white"
"13159",2019,"Matt","Feldman","BkfxKj09Km","white"
"13160",2019,"Kunle","Olukotun","BkfxKj09Km","black"
"13161",2019,"James","M. Holton","BkfxKj09Km","white"
"13162",2019,"Aina","E. Cohen","BkfxKj09Km","hispanic"
"13163",2019,"Luigi","Nardi","BkfxKj09Km","hispanic"
"13164",2019,"Tolgahan","Cakaloglu","HyleYiC9FX","white"
"13166",2019,"Christian","Szegedy","HyleYiC9FX","black"
"13168",2019,"Xiaowei","Xu","HyleYiC9FX","asian"
"13170",2019,"Qiang","Sun","HylJtiRqYQ","asian"
"13171",2019,"Bin","Wang","HylJtiRqYQ","asian"
"13172",2019,"Zizhou","Gu","HylJtiRqYQ","asian"
"13173",2019,"Yanwei","Fu","HylJtiRqYQ","asian"
"13174",2019,"Yonathan","Fiat","SJGyFiRqK7","asian"
"13176",2019,"Eran","Malach","SJGyFiRqK7","white"
"13178",2019,"Shai","Shalev-Shwartz","SJGyFiRqK7","asian"
"13180",2019,"Daeyoung","Choi","ryeyti0qKX","asian"
"13181",2019,"Wonjong","Rhee","ryeyti0qKX","asian"
"13182",2019,"Kyungeun","Lee","ryeyti0qKX","asian"
"13183",2019,"Changho","Shin","ryeyti0qKX","asian"
"13184",2019,"Jeonghyun","Lyu","SJxJtiRqt7","asian"
"13185",2019,"Takashi","Shinozaki","SJxJtiRqt7","asian"
"13186",2019,"Kaoru","Amano","SJxJtiRqt7","asian"
"13187",2019,"Santiago","Gonzalez","SklR_iCcYm","hispanic"
"13189",2019,"Joshua","Landgraf","SklR_iCcYm","white"
"13191",2019,"Risto","Miikkulainen","SklR_iCcYm","asian"
"13193",2019,"Han","Zhao","r1E0OsA9tX","asian"
"13194",2019,"Yao-Hung","Hubert Tsai","r1E0OsA9tX","asian"
"13195",2019,"Ruslan","Salakhutdinov","r1E0OsA9tX","asian"
"13196",2019,"Geoff","Gordon","r1E0OsA9tX","black"
"13197",2019,"Tom","Puech","HJMCdsC5tX","asian"
"13199",2019,"Matthieu","Boussard","HJMCdsC5tX","black"
"13201",2019,"Bernd","Illing","SJeT_oRcY7","white"
"13203",2019,"Wulfram","Gerstner","SJeT_oRcY7","white"
"13205",2019,"Johanni","Brea","SJeT_oRcY7","hispanic"
"13207",2019,"Adam","C Earle","Hye6uoC9tm","white"
"13208",2019,"Andrew","M Saxe","Hye6uoC9tm","asian"
"13209",2019,"Benjamin","Rosman","Hye6uoC9tm","white"
"13210",2019,"Andrey","Malinin","H1gh_sC9tm","asian"
"13211",2019,"Mark","Gales","H1gh_sC9tm","white"
"13212",2019,"Wei-Yang","Qu","Sye2doC9tX","asian"
"13213",2019,"Yang","Yu","Sye2doC9tX","asian"
"13214",2019,"Tang-Jie","Lv","Sye2doC9tX","asian"
"13215",2019,"Ying-Feng","Chen","Sye2doC9tX","asian"
"13216",2019,"Chang-Jie","Fan","Sye2doC9tX","asian"
"13217",2019,"Juan","Maroñas","S1xjdoC9Fm","hispanic"
"13219",2019,"Roberto","Paredes","S1xjdoC9Fm","hispanic"
"13221",2019,"Daniel","Ramos","S1xjdoC9Fm","hispanic"
"13223",2019,"Zhenxing","Liu","rJzoujRct7","asian"
"13224",2019,"Maoyu","Hu","rJzoujRct7","asian"
"13225",2019,"Zhangfei","Zhang","rJzoujRct7","asian"
"13226",2019,"Stanislau","Semeniuta","rJMcdsA5FX","hispanic"
"13227",2019,"Aliaksei","Severyn","rJMcdsA5FX","black"
"13228",2019,"Sylvain","Gelly","rJMcdsA5FX","black"
"13229",2019,"Alex","Tong Lin","Bye5OiR5F7","asian"
"13230",2019,"Wuchen","Li","Bye5OiR5F7","asian"
"13231",2019,"Stanley","Osher","Bye5OiR5F7","white"
"13232",2019,"Guido","Montufar","Bye5OiR5F7","hispanic"
"13259",2019,"Florin","Schimbinschi","H1lUOsA9Fm","white"
"13260",2019,"Christian","Walder","H1lUOsA9Fm","black"
"13261",2019,"Sarah","Erfani","H1lUOsA9Fm","white"
"13262",2019,"James","Bailey","H1lUOsA9Fm","white"
"13271",2019,"Pascal","Mettes","Syx4_iCqKQ","black"
"13272",2019,"Elise","van der Pol","Syx4_iCqKQ","white"
"13273",2019,"Cees","G. M. Snoek","Syx4_iCqKQ","hispanic"
"13274",2019,"Xiaodong","Jia","HJMXus0ct7","asian"
"13277",2019,"Liang","Zhao","HJMXus0ct7","asian"
"13280",2019,"Lian","Zhang","HJMXus0ct7","asian"
"13283",2019,"Juncai","He","HJMXus0ct7","asian"
"13286",2019,"Jinchao","Xu","HJMXus0ct7","asian"
"13289",2019,"Tom","Hosking","r1lM_sA5Fm","white"
"13290",2019,"Sebastian","Riedel","r1lM_sA5Fm","hispanic"
"13291",2019,"Jiacang","Ho","r1ez_sRcFQ","asian"
"13292",2019,"Dae-Ki","Kang","r1ez_sRcFQ","asian"
"13293",2019,"Tiansi","Dong","rJlWOj0qF7","asian"
"13294",2019,"Chrisitan","Bauckhage","rJlWOj0qF7","asian"
"13295",2019,"Hailong","Jin","rJlWOj0qF7","asian"
"13296",2019,"Juanzi","Li","rJlWOj0qF7","asian"
"13297",2019,"Olaf","Cremers","rJlWOj0qF7","black"
"13298",2019,"Daniel","Speicher","rJlWOj0qF7","white"
"13299",2019,"Armin","B. Cremers","rJlWOj0qF7","asian"
"13300",2019,"Joerg","Zimmermann","rJlWOj0qF7","asian"
"13301",2019,"Brown","Wang","ByxZdj09tX","asian"
"13302",2019,"Antonin","Raffin","Hkl-di09FQ","black"
"13303",2019,"Ashley","Hill","Hkl-di09FQ","black"
"13304",2019,"René","Traoré","Hkl-di09FQ","asian"
"13305",2019,"Timothée","Lesort","Hkl-di09FQ","black"
"13306",2019,"Natalia","Díaz-Rodríguez","Hkl-di09FQ","hispanic"
"13307",2019,"David","Filliat","Hkl-di09FQ","white"
"13308",2019,"Ke","Wang","SkMx_iC9K7","asian"
"13309",2019,"Xiaojun","Wan","SkMx_iC9K7","asian"
"13310",2019,"Weikai","Qi","SJlgOjAqYQ","asian"
"13312",2019,"Shuhui","Qu","HJl1ujCct7","asian"
"13313",2019,"Janghwan","Lee","HJl1ujCct7","asian"
"13314",2019,"Wei","Xiong","HJl1ujCct7","asian"
"13315",2019,"Wonhyouk","Jang","HJl1ujCct7","asian"
"13316",2019,"Jie","Wang","HJl1ujCct7","asian"
"13317",2019,"Bo","Han","HyG1_j0cYQ","asian"
"13318",2019,"Gang","Niu","HyG1_j0cYQ","asian"
"13319",2019,"Jiangchao","Yao","HyG1_j0cYQ","asian"
"13320",2019,"Xingrui","Yu","HyG1_j0cYQ","asian"
"13321",2019,"Miao","Xu","HyG1_j0cYQ","asian"
"13322",2019,"Ivor","Tsang","HyG1_j0cYQ","asian"
"13323",2019,"Masashi","Sugiyama","HyG1_j0cYQ","asian"
"13324",2019,"Shufei","Zhang","H1lADsCcFQ","asian"
"13325",2019,"Kaizhu","Huang","H1lADsCcFQ","asian"
"13326",2019,"Rui","Zhang","H1lADsCcFQ","asian"
"13327",2019,"Amir","Hussain","H1lADsCcFQ","asian"
"13328",2019,"Brendan","Shillingford","HJxpDiC5tX","black"
"13329",2019,"Yannis","Assael","HJxpDiC5tX","hispanic"
"13330",2019,"Matthew","W. Hoffman","HJxpDiC5tX","white"
"13331",2019,"Thomas","Paine","HJxpDiC5tX","white"
"13332",2019,"Cían","Hughes","HJxpDiC5tX","white"
"13333",2019,"Utsav","Prabhu","HJxpDiC5tX","asian"
"13334",2019,"Hank","Liao","HJxpDiC5tX","asian"
"13335",2019,"Hasim","Sak","HJxpDiC5tX","asian"
"13336",2019,"Kanishka","Rao","HJxpDiC5tX","asian"
"13337",2019,"Lorrayne","Bennett","HJxpDiC5tX","white"
"13338",2019,"Marie","Mulville","HJxpDiC5tX","black"
"13339",2019,"Ben","Coppin","HJxpDiC5tX","white"
"13340",2019,"Ben","Laurie","HJxpDiC5tX","asian"
"13341",2019,"Andrew","Senior","HJxpDiC5tX","black"
"13342",2019,"Nando","de Freitas","HJxpDiC5tX","hispanic"
"13343",2019,"Jiali","Yao","Ske6wiAcKQ","asian"
"13346",2019,"Raphael","Shu","Ske6wiAcKQ","asian"
"13349",2019,"Xinjian","Li","Ske6wiAcKQ","asian"
"13352",2019,"Katsutoshi","Ohtsuki","Ske6wiAcKQ","asian"
"13355",2019,"Hideki","Nakayama","Ske6wiAcKQ","asian"
"13358",2019,"Chunsheng","Guo","HkM3vjCcF7","asian"
"13360",2019,"Wenlong","Du","HkM3vjCcF7","asian"
"13362",2019,"Na","Ying","HkM3vjCcF7","asian"
"13364",2019,"Zhenwen","Dai","B1xnPsA5KX","asian"
"13365",2019,"Eric","Meissner","B1xnPsA5KX","white"
"13366",2019,"Neil","D. Lawrence","B1xnPsA5KX","white"
"13367",2019,"Sicong","Liu","BJesDsA9t7","asian"
"13368",2019,"Anshumali","Shrivastava","BJesDsA9t7","asian"
"13369",2019,"Junzhao","Du","BJesDsA9t7","asian"
"13370",2019,"Lin","Zhong","BJesDsA9t7","asian"
"13378",2019,"Felix","Sattler","B1edvs05Y7","hispanic"
"13379",2019,"Simon","Wiedemann","B1edvs05Y7","white"
"13380",2019,"Klaus-Robert","Müller","B1edvs05Y7","asian"
"13381",2019,"Wojciech","Samek","B1edvs05Y7","asian"
"13382",2019,"Amartya","Sanyal","SJzvDjAcK7","asian"
"13383",2019,"Varun","Kanade","SJzvDjAcK7","asian"
"13384",2019,"Philip","H. Torr","SJzvDjAcK7","white"
"13385",2019,"Zhihao","LI","B14rPj0qY7","asian"
"13386",2019,"Toshiyuki","MOTOYOSHI","B14rPj0qY7","asian"
"13387",2019,"Kazuma","SASAKI","B14rPj0qY7","asian"
"13388",2019,"Tetsuya","OGATA","B14rPj0qY7","asian"
"13389",2019,"Shigeki","SUGANO","B14rPj0qY7","asian"
"13395",2019,"Lei","Yu","rJxXDsCqYX","asian"
"13396",2019,"Cyprien","de Masson d'Autume","rJxXDsCqYX","black"
"13397",2019,"Chris","Dyer","rJxXDsCqYX","white"
"13398",2019,"Phil","Blunsom","rJxXDsCqYX","black"
"13399",2019,"Lingpeng","Kong","rJxXDsCqYX","asian"
"13400",2019,"Wang","Ling","rJxXDsCqYX","asian"
"13401",2019,"Zoe","Papakipos","SJl7DsR5YQ","asian"
"13402",2019,"Jacob","Beck","SJl7DsR5YQ","white"
"13403",2019,"Michael","Littman","SJl7DsR5YQ","white"
"13404",2019,"De-Qin","Gao","HyVxPsC9tm","asian"
"13405",2019,"Ping-Chen","Tsai","HyVxPsC9tm","asian"
"13406",2019,"Shanq-Jang","Ruan","HyVxPsC9tm","black"
"13407",2019,"Jean-Philippe","Bernardy","r1xywsC9tQ","asian"
"13410",2019,"Aleksandre","Maskharashvili","r1xywsC9tQ","asian"
"13413",2019,"Soufiane","Hayou","H1lJws05K7","asian"
"13414",2019,"Arnaud","Doucet","H1lJws05K7","black"
"13415",2019,"Judith","Rousseau","H1lJws05K7","white"
"13416",2019,"Lukas","Balles","rJlpUiAcYX","hispanic"
"13417",2019,"Thomas","Fischbacher","rJlpUiAcYX","white"
"13418",2019,"Huan","Wang","r1fO8oC9Y7","asian"
"13419",2019,"Yuxiang","Hu","r1fO8oC9Y7","asian"
"13420",2019,"Li","Dong","r1fO8oC9Y7","asian"
"13421",2019,"Feijun","Jiang","r1fO8oC9Y7","asian"
"13422",2019,"Zaiqing","Nie","r1fO8oC9Y7","asian"
"13423",2019,"Peng","Yuankai","ryxOIsA5FQ","asian"
"13424",2019,"Yi-Lin","Sung","ryxDUs05KQ","asian"
"13425",2019,"Sung-Hsien","Hsieh","ryxDUs05KQ","asian"
"13426",2019,"Soo-Chang","Pei","ryxDUs05KQ","asian"
"13427",2019,"Chun-Shien","Lu","ryxDUs05KQ","asian"
"13428",2019,"michel","moukari","ryG8UsR5t7","asian"
"13429",2019,"loïc","simon","ryG8UsR5t7","black"
"13430",2019,"sylvaine","picard","ryG8UsR5t7","black"
"13431",2019,"frédéric","jurie","ryG8UsR5t7","asian"
"13432",2019,"Satoshi","Hara","H1lS8oA5YQ","asian"
"13433",2019,"Koichi","Ikeno","H1lS8oA5YQ","asian"
"13434",2019,"Tasuku","Soma","H1lS8oA5YQ","asian"
"13435",2019,"Takanori","Maehara","H1lS8oA5YQ","asian"
"13436",2019,"Haoyi","Xiong","rklEUjR5tm","asian"
"13438",2019,"Wenqing","Hu","rklEUjR5tm","asian"
"13440",2019,"Zhanxing","Zhu","rklEUjR5tm","asian"
"13442",2019,"Xinjian","Li","rklEUjR5tm","asian"
"13444",2019,"Yunchao","Zhang","rklEUjR5tm","asian"
"13446",2019,"Jun","Huan","rklEUjR5tm","asian"
"13448",2019,"Simiao","Zuo","HJeNIjA5Y7","asian"
"13449",2019,"Jialin","Wu","HJeNIjA5Y7","asian"
"13450",2019,"Wensong","Chan","Byx7LjRcYm","asian"
"13452",2019,"Zhiqiang","Tian","Byx7LjRcYm","asian"
"13454",2019,"Xuguang","Lan","Byx7LjRcYm","asian"
"13456",2019,"Setareh","Rafatirad","r1ge8sCqFX","asian"
"13457",2019,"Maryam","Heidari","r1ge8sCqFX","asian"
"13458",2019,"Rosen","Kralev","HJG1Uo09Fm","white"
"13459",2019,"Russell","Mendonca","HJG1Uo09Fm","white"
"13460",2019,"Alvin","Zhang","HJG1Uo09Fm","asian"
"13461",2019,"Tianhe","Yu","HJG1Uo09Fm","asian"
"13462",2019,"Abhishek","Gupta","HJG1Uo09Fm","asian"
"13463",2019,"Pieter","Abbeel","HJG1Uo09Fm","white"
"13464",2019,"Sergey","Levine","HJG1Uo09Fm","white"
"13465",2019,"Chelsea","Finn","HJG1Uo09Fm","white"
"13466",2019,"Jin-Young","Kim","Hyg1Ls0cKQ","asian"
"13467",2019,"Sung-Bae","Cho","Hyg1Ls0cKQ","asian"
"13468",2019,"Abhishek","Gupta","H1eRBoC9FX","asian"
"13469",2019,"Benjamin","Eysenbach","H1eRBoC9FX","white"
"13470",2019,"Chelsea","Finn","H1eRBoC9FX","white"
"13471",2019,"Sergey","Levine","H1eRBoC9FX","white"
"13472",2019,"Yingting","Wu","ryxaSsActQ","asian"
"13473",2019,"Hai","Zhao","ryxaSsActQ","asian"
"13474",2019,"Rui","Wang","ryxaSsActQ","asian"
"13475",2019,"Nathan","Inkawhich","SkghBoR5FX","white"
"13476",2019,"Matthew","Inkawhich","SkghBoR5FX","white"
"13477",2019,"Hai","Li","SkghBoR5FX","asian"
"13478",2019,"Yiran","Chen","SkghBoR5FX","asian"
"13479",2019,"Guoqiang","Zhang","HJxFrs09YQ","asian"
"13480",2019,"Kenta","Niwa","HJxFrs09YQ","asian"
"13481",2019,"W.","Bastiaan Kleijn","HJxFrs09YQ","asian"
"13482",2019,"Yao","Shi","HketHo0qFm","asian"
"13483",2019,"Tian","Xia","HketHo0qFm","asian"
"13484",2019,"Guanjun","Zhao","HketHo0qFm","asian"
"13485",2019,"Xin","Gao","HketHo0qFm","asian"
"13486",2019,"Kevin","J Liang","SJzuHiA9tQ","asian"
"13487",2019,"Chunyuan","Li","SJzuHiA9tQ","asian"
"13488",2019,"Guoyin","Wang","SJzuHiA9tQ","asian"
"13489",2019,"Lawrence","Carin","SJzuHiA9tQ","white"
"13490",2019,"Kazuya","Kawakami","r1NDBsAqY7","asian"
"13491",2019,"Chris","Dyer","r1NDBsAqY7","white"
"13492",2019,"Phil","Blunsom","r1NDBsAqY7","black"
"13493",2019,"Abdulah","Fawaz","SyxvSiCcFQ","asian"
"13494",2019,"Sebastien","Piat","SyxvSiCcFQ","asian"
"13495",2019,"Paul","Klein","SyxvSiCcFQ","white"
"13496",2019,"Peter","Mountney","SyxvSiCcFQ","white"
"13497",2019,"Simone","Severini","SyxvSiCcFQ","white"
"13498",2019,"Yichi","Zhou","HygQro05KX","asian"
"13499",2019,"Jun","Zhu","HygQro05KX","asian"
"13500",2019,"Tomasz","Kisielewski","S1llBiR5YX","white"
"13501",2019,"Damian","Leśniak","S1llBiR5YX","asian"
"13502",2019,"Maia","Pasek","S1llBiR5YX","asian"
"13503",2019,"Nelly","Elsayed","rJEyrjRqYX","asian"
"13504",2019,"Anthony","S. Maida","rJEyrjRqYX","hispanic"
"13505",2019,"Magdy","Bayoumi","rJEyrjRqYX","asian"
"13506",2019,"Rohan","Taori","HyGySsAct7","asian"
"13507",2019,"Amog","Kamsetty","HyGySsAct7","asian"
"13508",2019,"Brenton","Chu","HyGySsAct7","asian"
"13509",2019,"Nikita","Vemuri","HyGySsAct7","asian"
"13511",2019,"Xingyu","Zhou","BylRVjC9K7","asian"
"13513",2019,"Tengyu","Ma","BylRVjC9K7","asian"
"13515",2019,"Huahong","Zhang","BylRVjC9K7","asian"
"13517",2019,"Eran","Goldman","BklAEsR5t7","white"
"13519",2019,"Jacob","Goldberger","BklAEsR5t7","white"
"13521",2019,"Thomas","Bonald","S1E64jC5tm","white"
"13522",2019,"Nathan","De Lara","S1E64jC5tm","hispanic"
"13523",2019,"Gaëtan","Hadjeres","ryfaViR9YX","asian"
"13524",2019,"Chang","Li","ryGpEiAcFQ","asian"
"13525",2019,"Charbel","Sakr","rkxaNjA9Ym","asian"
"13526",2019,"Naresh","Shanbhag","rkxaNjA9Ym","asian"
"13527",2019,"Felipe","Petroski Such","HyGh4sR9YQ","hispanic"
"13528",2019,"Vashisht","Madhavan","HyGh4sR9YQ","asian"
"13529",2019,"Edoardo","Conti","HyGh4sR9YQ","hispanic"
"13530",2019,"Joel","Lehman","HyGh4sR9YQ","white"
"13531",2019,"Kenneth","O. Stanley","HyGh4sR9YQ","asian"
"13532",2019,"Jeff","Clune","HyGh4sR9YQ","white"
"13533",2019,"S.","Hamid Rezatofighi","rJVoEiCqKQ","asian"
"13535",2019,"Roman","Kaskman","rJVoEiCqKQ","white"
"13537",2019,"Farbod","T. Motlagh","rJVoEiCqKQ","white"
"13539",2019,"Qinfeng","Shi","rJVoEiCqKQ","asian"
"13541",2019,"Daniel","Cremers","rJVoEiCqKQ","white"
"13543",2019,"Laura","Leal-Taixé","rJVoEiCqKQ","white"
"13545",2019,"Ian","Reid","rJVoEiCqKQ","black"
"13547",2019,"Lei","Gu","r1gKNs0qYX","asian"
"13548",2019,"Yintai","Ma","SkzK4iC5Ym","asian"
"13549",2019,"Diego","Klabjan","SkzK4iC5Ym","hispanic"
"13550",2019,"Junlang","Zhan","rJg_NjCqtX","asian"
"13551",2019,"Hai","Zhao","rJg_NjCqtX","asian"
"13552",2019,"Chihiro","Watanabe","Hyed4i05KX","asian"
"13554",2019,"Liangbo","He","S1g_EsActm","asian"
"13555",2019,"Hao","Sun","S1g_EsActm","asian"
"13559",2019,"Saneem","Ahmed Chemmengath","HJgJS30qtm","asian"
"13560",2019,"Samarth","Bharadwaj","HJgJS30qtm","asian"
"13561",2019,"Suranjana","Samanta","HJgJS30qtm","asian"
"13562",2019,"Karthik","Sankaranarayanan","HJgJS30qtm","asian"
"13563",2019,"Emilio","Rafael Balda","SkMON20ctX","hispanic"
"13564",2019,"Arash","Behboodi","SkMON20ctX","asian"
"13565",2019,"Rudolf","Mathar","SkMON20ctX","asian"
"13572",2019,"Ian","Fischer","rkVOXhAqY7","white"
"13579",2019,"Hongxiang","Chen","r1lgm3C5t7","asian"
"13580",2019,"Leonard","Wossnig","r1lgm3C5t7","white"
"13581",2019,"Hartmut","Neven","r1lgm3C5t7","white"
"13582",2019,"Simone","Severini","r1lgm3C5t7","white"
"13583",2019,"Masoud","Mohseni","r1lgm3C5t7","asian"
"13606",2019,"Luca","Bertinetto","HyxnZh0ct7","white"
"13607",2019,"Joao","F. Henriques","HyxnZh0ct7","hispanic"
"13608",2019,"Philip","Torr","HyxnZh0ct7","white"
"13609",2019,"Andrea","Vedaldi","HyxnZh0ct7","hispanic"
"13627",2019,"Assya","Trofimov","B1eKk2CcKm","asian"
"13628",2019,"Francis","Dutil","B1eKk2CcKm","white"
"13629",2019,"Claude","Perreault","B1eKk2CcKm","black"
"13630",2019,"Sebastien","Lemieux","B1eKk2CcKm","black"
"13631",2019,"Yoshua","Bengio","B1eKk2CcKm","hispanic"
"13632",2019,"Joseph","Paul Cohen","B1eKk2CcKm","black"
"13642",2019,"Zhibing","Zhao","HyMxAi05Km","asian"
"13643",2019,"Yingce","Xia","HyMxAi05Km","asian"
"13644",2019,"Tao","Qin","HyMxAi05Km","asian"
"13645",2019,"Tie-Yan","Liu","HyMxAi05Km","asian"
"13646",2019,"Eliyahu","Sason","ByxkCj09Fm","black"
"13647",2019,"Koby","Crammer","ByxkCj09Fm","white"
"13648",2019,"Woon","Sang Cho","r1gkAoA5FQ","asian"
"13650",2019,"Pengchuan","Zhang","r1gkAoA5FQ","asian"
"13652",2019,"Yizhe","Zhang","r1gkAoA5FQ","asian"
"13654",2019,"Xiujun","Li","r1gkAoA5FQ","asian"
"13656",2019,"Mengdi","Wang","r1gkAoA5FQ","asian"
"13658",2019,"Jianfeng","Gao","r1gkAoA5FQ","asian"
"13671",2019,"Ruoshi","Liu","HklVTi09tm","asian"
"13672",2019,"Michael","M. Norton","HklVTi09tm","white"
"13673",2019,"Seth","Fraden","HklVTi09tm","white"
"13674",2019,"Pengyu","Hong","HklVTi09tm","asian"
